wxh812218675	软妹子 和 女汉子的区别[允悲] ​​​	[<不当中医要种西瓜>: @杨口羊口羊口羊,<暴走田丹丹>: 回复 @Panda-TOG :我很清醒[doge][doge],<Panda-TOG>: 回复 @暴走田丹丹 :你要清醒点，🙄,<暴走田丹丹>: 回复 @Panda-TOG :左边才是我[笑cry][笑cry][笑cry],<Panda-TOG>: 回复 @暴走田丹丹 :右边如你,<暴走田丹丹>: 回复 @Panda-TOG :你想表达啥？[doge],<奶牛喝了咖啡>: 回复 @牛奶喝了咖啡w :你是软妹子[可爱][可爱],<榴莲小安>: @大志Zzzzzzzz   笑死我啦哈哈哈,<养团子的神秘少女>: 回复 @丸子亦湘 :笑尿,<Hinkyce>: 回复 @二萌是大太阳 :哈  可能女汉子是猴子派来的[笑cry][笑cry],<丸子亦湘>: 哈哈哈哈哈 @养团子的神秘少女,<二萌是大太阳>: @Hinkyce  笑史,<WW-B-WW>: 回复 @会发光的包子姑娘 :哈哈哈哈哈哈,<会发光的包子姑娘>: @WW-B-WW,<c_x嘻嘻>: 回复 @a丿Ray苗 :啊,<a丿Ray苗>: 回复 @c_x嘻嘻 :时而1时而2,<Guo冰冰冰冰冰>: 回复 @小小玉lu :哎呀哎呀哎呀…VS 滚！[笑cry],<超级吴迪大宝宝>: @杨思思思思思思思思    @徐佳琦BABE      小白狗"怕怕怕怕怕……"   柯基"什么鬼，我去你妹子的！",<不吃苦瓜的丝瓜>: 回复 @我叫一只桃子 :哈哈哈 仿佛看到了我自己,<我叫一只桃子>: @不吃苦瓜的丝瓜  我是真的想出了声,<heresomegoing>: @跳舞的男子随意啦,<谈个棉花吧>: @张偲琦的老公戴蒙老爸   hhh,<执着李帅>: 回复 @库塔房的小蘑菇 :软妹子,<Aioyfool>: 回复 @芹菜不吃肉w :你是女汉子我知道,<Liv-Chan>: 回复 @湖畔生 :我是第二个[doge],<-崔艺霖->: 回复 @倾-睐 :哈哈哈哈哈哈哈哈。,<倾-睐>: @吃货小透明spy    @-崔艺霖-    @玫瑰旅店,<库塔房的小蘑菇>: @执着李帅  [费解]我是哪一个？,<君儿kunbe>: @Sono6ee,<艾宸漪>: 回复 @陆十一一 :哈哈,<娄艺潇是小仙女噢>: @哎哟嘿这是要搞事情啊  [笑cry][笑cry][笑cry][笑cry][笑cry],<Guogey_>: 回复 @黃詩妍x :哈哈哈 1跟你好像,<刘思凡喵>: @小小小毛驴君  哈哈哈都是哪种狗,<老狗一只233>: 回复 @sl白泽 :[允悲],<sl白泽>: @老狗一只233,<小史家的林_阿姨>: 回复 @王二小放驴 :第一个给你微信回复  神相似  走,<王二小放驴>: 回复 @小史家的林_阿姨 :我觉得第二个好笑[噢耶],<小史家的林_阿姨>: 回复 @王二小放驴 :[二哈]第一个笑死我了,<王二小放驴>: @小史家的林_阿姨,<GBB句号>: 仿佛听到了一声 “滚”,<赵木辛宏>: 回复 @管胡闹 :[摊手][摊手][摊手],<管胡闹>: @赵木辛宏  [二哈][二哈][二哈]萌死我了,<动霸tuAAA>: 回复 @天霸aaa :第二个,<--小老鼠的小叶子>: 回复 @是有多闷啊 :前面这个是我，后面这个是你～[嘻嘻],<昊昊先生NY>: 回复 @cccccherlee :第一个好可爱,<cccccherlee>: @昊昊先生NY  哈哈哈哈,<喝麻了脸烫心是冬天>: @懒得细腻  这就是我和你的差别[摊手],<现现X>: @Cindy_LzZ,<湖畔生>: 回复 @Liv-Chan :你退什么呀？喂！说你呢[二哈][二哈][二哈],<才不是小仙女阿>: 回复 @杨咩咩是我的啊啊啊 :哈哈哈哈哈哈第二个！很强势！,<小鹿小鹿几点啦>: @才不是小仙女阿,<雨_hehe>: 回复 @幽了个蝶蝶蝶 :不要狡辩了，这就是你的日常[doge],<幽了个蝶蝶蝶>: 回复 @雨_hehe :胡说！！！我这么攻？！！,<雨_hehe>: @幽了个蝶蝶蝶   看到p1就想到我们世界大总攻[笑而不语],<陌陌想要成为一条会飞的鱼>: 回复 @在伦敦街角等一个人咖啡 :[允悲][允悲][允悲][允悲]]
wxh812218675	日渐脱发的我。。。[允悲][允悲][允悲]cr:黄濑濑濑濑 ​​​	[<RAVEN_HX>: 回复 @蹦咔脆丶丶 :怎么会[爱你],<L大尧>: 回复 @你喜欢星星还是月亮 :哈哈哈哈哈 放屁！！！！[打脸][打脸][打脸],<wuli_杨壮壮>: 回复 @Teddy_Twink :逐渐脱发的大头[允悲],<最初的黑与白Leo>: @只有可爱的人才能看到我  怎么这么像你哟,<蹦咔脆丶丶>: 回复 @RAVEN_HX :屁，不是我，你不爱我了[丘比特],<渡她->: @Ale鎏白  [二哈][二哈][二哈],<没有牌面的瓜皮>: @笑笑_孙亚龙   色友们在哪里[并不简单],<清冽途尝>: @辅助快跑_我掩护   [doge][doge][doge]爸爸,<Teddy_Twink>: @wuli_杨壮壮,<坐喵>: 回复 @urnot小黑 :滚滚滚滚滚滚 我打洗你！！,<7-SEAS>: @曹承衍的大表哥   哈哈哈,<IG_Slaim>: @PITD亚洲虐待博士组织,<你喜欢星星还是月亮>: @L大尧  是不是你。。。。。。。,<琳同学在肆无忌惮地玩小号>: @PITD亚洲虐待博士组织  是你吗？,<京城鹿少爷->: 最后就是最终的我了[允悲][允悲],<给你三颗痣_>: @-允浩说我考试一定成功耶耶耶,<傲娇秒睡小公主>: @Palette哇,<锄禾花生酱>: @Ale鎏白   [并不简单],<我是霜美丽呀>: 回复 @liuliu2333 :哈哈哈哈，那恐怕是要秃,<liuliu2333>: @我是霜美丽呀   或许 我？？？？,<陳玛莎>: 哈哈哈哈哈 @你不准跟我说话,<一CAT>: @__ydan  哈哈哈哈哈哈哈哈哈哈哈哈哈哈,<小透明默默地萌着>: 是个红毛丹吗？？？,<Underxontrol>: @JeonHye]
wxh812218675	致爱豆～ ​​​	[<鹿柒小奶包包>: @wu世勋-EXO,<陪伴寶貝們成長的瀅瀅>: 我當親弟[doge],<徐even耳语中飞走蝴蝶>: @TFBOYS-易烊千玺,<住在美瞳星的少女>: 回复 @住在美瞳星的少女 :[心][心][心],<filoli_>: @杨洋icon   [女孩儿],<吧啦扒拉_>: @GDRAGON_OFFICIAL,<Twinkle斑马斑马>: @努力努力再努力x  [二哈][二哈][二哈],<这糖老甜了x>: @努力努力再努力x   听见没[笑而不语],<淺笑rc19>: @Ting散落一地的忧伤   看看]
wxh812218675	夏天的你 ​​​	[<怪物新人拿拿>: 回复 @热心市民王女士的微博 :[二哈][二哈][二哈],<Dyy_zyxxxx>: @黄程程LIANG  哈哈哈嗝[污],<pursue的N次方>: 回复 @不会飞的Yellow猪 :看，这只猪真像你，一样傻,<不会飞的Yellow猪>: 回复 @pursue的N次方 :死胖子,<魅力非凡旭旭>: 回复 @Clannad-你曾在的季节 :就当夸我了[笑cry],<木木木小敏>: @hehe-aaa    @佩佩爱高数    @刘LGP   [doge][doge][doge],<pursue的N次方>: 回复 @不会飞的Yellow猪 :突然想养一只猪，取名叫。。。。[馋嘴],<闲居凡尘>: @明湖居客   你好可爱ớ ₃ờ,<pursue的N次方>: 回复 @不会飞的Yellow猪 :那你嘞，不是这样的吗？[挖鼻][挖鼻],<抵因>: @_段一八五   就是你,<沐白公子>: 回复 @金金金金cs :你,<超婊哥->: 回复 @西俞 :是只有艾润,<金金金金cs>: @沐白公子  [猪头],<亟亟哟->: 回复 @小加菲猫的apple派 :又想骗我养猪系列,<刘康妮Wa>: 回复 @娆玑 :[鄙视][鄙视][鄙视],<Clannad-你曾在的季节>: @魅力非凡旭旭  夏天的你[喵喵][doge],<王大乐乐大王>: @zcMelbourne  是我,<艾伦囌>: 回复 @西俞 :是aron没错,<西俞>: @安隆大魔王   @超婊哥-   @艾伦囌,<-kikikiko>: 回复 @小艾是个水星人 :不！是你,<简单的简单菇凉>: 回复 @正在奋斗的吴三岁 :[笑而不语],<和你说晚安听到了吗>: 回复 @三个傻瓜ing :对呀哈哈哈哈哈哈,<Andytsgu>: @irsc  第三张是不是和你一摸一样[喵喵][喵喵],<爱勿离May_>: 回复 @小小酥妹May :卧槽 这不是咱俩吗,<小艾是个水星人>: @-kikikiko  你,<圈养简妮>: 回复 @Echococonut :[白眼],<七十二个优点>: @Seven-twentyone,<三个傻瓜ing>: 回复 @和你说晚安听到了吗 :我去 这不是你吗[二哈],<咸辛的心上熊么么儿>: @only1903,<南方温暖北微凉>: 回复 @章多多d :[白眼]哼,<-Deadsea>: 回复 @一只熊本Bear :这是你,<要开心起来嗯>: 回复 @_理智剁手少女_ :对啊对啊,<一只野生仙猫>: 回复 @红烧浇头酱肘子 :如果非要排序的话那就是西瓜芒果火龙果[喵喵],<红烧浇头酱肘子>: 回复 @一只野生仙猫 :你喜欢吃西瓜还是草莓,<一只野生仙猫>: 回复 @红烧浇头酱肘子 :不要怀疑,<红烧浇头酱肘子>: 回复 @一只野生仙猫 :我哪有这么可爱,<正在奋斗的吴三岁>: 回复 @简单的简单菇凉 :[笑而不语][笑而不语][笑而不语]我想到了你@  我的上一条猫的微博，咋办，我也试试,<王裂枣>: 回复 @小耳朵Morris :自己怎么会变这么胖[泪][泪],<被遗忘的W君>: 我服我服我服~[允悲],<小几啦>: 你们 @粒粒Cli   @八月的阿熊   @好人啦啦啦呵呵呵   @来自音乐生的怨念  无疑,<安袖吖>: 回复 @小嘘嘘咯 :来 我喂你[甜筒],<小嘘嘘咯>: 回复 @安袖吖 :没人喂我冰淇淋哎哟喂,<Sweettty->: 回复 @一粒小草莓- :滚犊子,<糖醋小排骨赛高>: 回复 @_MonacoSen :[二哈]略略略,<方子剑>: 回复 @zoeyhung :是你,<名称过短>: 回复 @像是豆包不是豆包的豆包 :纳尼,<a薛之谦的双下巴>: 回复 @_韩檬檬 :这不是你吗猪猪,<安安安佩林>: 回复 @勿语limit :是你！,<方几呀->: @不要把艾邑念成AY  夏天的你[兔子],<一只小芒芒>: 回复 @我脸肉肉的很可爱 :哈哈哈要是你你会舒服得弹起来的,<你这是什么表情不高兴可以吃屎>: 回复 @euxiur_ :吃之前还要掏出手机算个热量的我,<錢嘉璟>: 回复 @半盅好酒 :不不不,<半盅好酒>: 回复 @錢嘉璟 :就是我不理你你不理我,<_MonacoSen>: 回复 @糖醋小排骨赛高 :你也是[哼][哼],<Silence大黑>: 回复 @今夜搏死吃龟鱼 :几时喂过我吃冰淇淋[摊手],<_alittlevivian>: @hiccupo_o   你被偷拍了,<甜味厕所串串>: 回复 @阿楚姑娘_____ :你他妈 小仙女小天使的微博在艾特我！[怒骂]]
wxh812218675	胡建人：是金子早晚会 花光的。 ​​​	[<小金鱼-杰伦>: [允悲][允悲],<蔡雅茜->: 回复 @想做一个合格的铲屎官 :真的是福建人，去吃吧,<想做一个合格的铲屎官>: 回复 @小来哥的迷妹- :你看啊，一群老铁想让我们搞分裂，我随口一提吃人他们就贼有劲，你放心，我们和和睦睦的不吃,<二院精神科墙塌了跑出的重症患者>: 回复 @想做一个合格的铲屎官 :我哪知道！[允悲][允悲][允悲],<乌龙茶三分糖加波霸>: 回复 @摸鱼的XXD :我穷的原因！,<小来哥的迷妹->: 回复 @想做一个合格的铲屎官 :啊哈哈哈,<心_到海>: 不是所有福建人都有这种口音的好吗[挖鼻],<长腿布利我的爱>: 回复 @凄冬日 :[二哈][二哈][二哈],<摸鱼的XXD>: @乌龙茶三分糖加波霸,<梓怫渐渐将我掩埋>: 回复 @浮云95675278 :拉黑就拉黑，歧视同性恋啊？！,<Rose吕>: 回复 @jcynh :[摊手][摊手],<肉包来俩不>: @影子中的黑先生,<滿樹如嬌爛漫紅>: 回复 @小来哥的迷妹- :咦？哼不会说成"风"吗  http://t.cn/Ro3TAhU,<想做一个合格的铲屎官>: 回复 @二院精神科墙塌了跑出的重症患者 :我不会是吃错人了吧[费解][费解],<Erins洁轰轰轰>: 回复 @HyukHae小二 :[眼泪][眼泪][眼泪][眼泪][眼泪][眼泪][眼泪],<高三的苏苏呐>: 大家不要模糊焦点[蜡烛] 保姆的确罪该万死[蜡烛]但是绿城集团 事发当时 物业不给力 不组织救援 反而阻止舅舅上楼救人[蜡烛]消防栓没有水 水压又不够 导致消防员没办法灭火救人 今天已经第10天了吧 没有出来安慰家属 没有出来还原事实真相 自己的责任只字未提 绿城 某些高管以死谢罪都不为为过,<要做冷漠的一只狗_>: 回复 @路飞小哥带我走 :九牛二fu[喵喵],<二院精神科墙塌了跑出的重症患者>: 回复 @想做一个合格的铲屎官 :胡建人是清淡的？？？各种好吃的喂养啊！香味应该很浓郁啊！,<-玩泥巴抓泥鳅>: 回复 @一只不灵 :哈哈哈哈哈,<鬼局大大>: 回复 @小来哥的迷妹- :发发发发发发嗝,<莹小丸子233>: 回复 @婧小多多多多多 :hahahahahahaha,<路飞小哥带我走>: @要做冷漠的一只狗_,<想做一个合格的铲屎官>: 回复 @二院精神科墙塌了跑出的重症患者 :很清淡啦~,<Yangxinu->: 回复 @-动感光波逼逼逼 :叼叼叼 俺可以花光你们胡建人的金子 [太开心],<浮云95675278>: 回复 @梓怫渐渐将我掩埋 :你在营销号下面刷这么………的话，不怕被拉黑吗[坏笑][坏笑],<二院精神科墙塌了跑出的重症患者>: 回复 @想做一个合格的铲屎官 :[污][污][污]场面太血腥，没眼看！不过我想知道啥味道！[笑而不语][笑而不语][笑而不语],<颍川陈>: 回复 @想做一个合格的铲屎官 :[失望][委屈][悲伤],<想做一个合格的铲屎官>: 回复 @颍川陈 :[笑而不语]你可走远点啦怕吃不够待会,<颍川陈>: 回复 @想做一个合格的铲屎官 :瑟瑟发抖看着你吃老乡[doge],<想做一个合格的铲屎官>: 回复 @小来哥的迷妹- :老哥第一开心吗[笑而不语],<想做一个合格的铲屎官>: 回复 @Sarielsie吃不吃 :热评第一稳了,<想做一个合格的铲屎官>: 回复 @颍川陈 :这不来了吗[喵喵],<想做一个合格的铲屎官>: 回复 @二院精神科墙塌了跑出的重症患者 :刚刚磨好刀[污][污],<想做一个合格的铲屎官>: 回复 @夏风兴起 :在厨房了,<不能潇洒的甩留海>: @我们去抓水母吧-,<-Wangmy>: 回复 @_睦晨_半半ling :又黑胡建人,<HyukHae小二>: @Erins洁轰轰轰  哈哈哈哈哈哈哈哈哈哈哈哈,<白齐i>: 哈哈哈哈哈哈哈没毛病 @岩栖谷隐Gu,<夏风兴起>: 回复 @想做一个合格的铲屎官 :好吃吗[doge],<獨角獸仙女_>: @Amanda-  [允悲],<小浪浪真瘦>: 回复 @猫斯拉大大 :焚森酸痛[二哈],<老友与酒1889>: 回复 @極小柒 :[眼泪],<guoguo君>: 回复 @Bird_guo :那你发不了光了。你是石头🤓,<Bird_guo>: @guoguo君,<请叫我女王大人好吗>: 回复 @Mo_Christine :乐死了乐死了,<二院精神科墙塌了跑出的重症患者>: 回复 @想做一个合格的铲屎官 :楼上的胡建人好吃吗？[允悲],<Mo_Christine>: @请叫我女王大人好吗   @Zzzzz大欢哥  哈哈哈哈哈,<二院精神科墙塌了跑出的重症患者>: 回复 @小来哥的迷妹- :为了让楼下的发现你，热心的给了你10001个zhan！[允悲],<二院精神科墙塌了跑出的重症患者>: 扎心了！胡建人zha瞎他妈说大实话！[允悲][允悲][允悲],<Endlesssss丶rain>: @jyojyo酱,<酷酷的老李呀>: 回复 @jubifa :[笑cry],<Leonieeeeeeeee>: 回复 @Guardevoir :此处应该让油松念出来哈哈哈哈,<PchyTong->: 回复 @zjx116 :没有啊 我起来上个厕所继续睡[doge],<zjx116>: 回复 @PchyTong- :哈哈哈哈  你起的是有一点儿早啊]
wxh812218675	你女朋友不讲道理的样子[微笑] ​​​	[<徐大夫不偏执>: 回复 @Blueblueee_ :[泪][泪][泪],<爱做梦的我呀>: @_但行好事_莫问前程0,<XLiao-W>: @一年改一次姓名  哈哈哈哈哈哈哈哈哈,<排骨炒饭>: 回复 @M李小芯 :不是，我是男子,<M李小芯>: @排骨炒饭  这不是你么？,<南漂的邵年>: @ma小七style,<yuryaaa>: @Lee2H1ChA0,<自然卷Oliviaaaaa>: 回复 @JasperCheung18 :系咁噶啦[喵喵],<呐zi咩>: @CSU_soon   哈哈哈,<一发儿r>: @JiaoHaiQI  本命表情包,<JasperCheung18>: @自然卷Oliviaaaaa  [doge],<不止会卖萌>: [笑cry][笑cry][笑cry][笑cry],<丨学哥丨>: 回复 @Lindsay_刘梦婷 :[男孩儿][抱抱][抱抱][抱抱]我想你在我身边耍无赖，我怀恋你掐我，咬我,<LIU_TIAN11>: 回复 @zZ小明同学丿 :我不管我不管！[摊手],<Lindsay_刘梦婷>: @丨学哥丨  [doge],<家有娇妻张三岁>: 回复 @张三岁_3A87 :对没错每个都是你,<Blueblueee_>: @徐大夫不偏执  揍是这样,<zZ小明同学丿>: @LIU_TIAN11   是你[摊手],<杨口羊口羊口羊>: 回复 @不当中医要种西瓜 :是我本人吧,<张三岁_3A87>: @家有娇妻张三岁  [允悲][允悲][允悲],<不当中医要种西瓜>: @杨口羊口羊口羊,<uanuan_47650>: 回复 @奶牛蛋蛋哇哇 :路人，这波情话我给满分，厉害了,<CR7V-L>: 回复 @奶牛蛋蛋哇哇 :我女朋友什么时候不讲道理过？[馋嘴],<玛丽莲-小可爱>: @蹦蹦蹦z   你喜欢的狗,<奶牛蛋蛋哇哇>: @CR7V-L  [doge],<就不让我好好叫77>: @没有故事没有糖,<就不让我好好叫77>: 这个才是你呀哥哥[并不简单],<兔先生的胡萝卜缨子>: 最后一张真是……[二哈],<阿婆真的好矜持>: 哈哈哈哈哈哈哈哈哈哈,<小时候天空很蓝你陪着我>: 图片评论  http://t.cn/RoYewAT,<_DUZHEN>: @福尔乌鸡汤  [二哈][二哈][二哈][二哈]]
wxh812218675	是我！[微笑] ​​​	[<OrangEAndMoRE>: 彭于晏想试就试哦,<白鸡国国王>: 是时候学学化妆这个邪术了,<七冬秋夏春>: 那我想问问，不会化妆的   还有救吗[允悲],<救赎-9>: @阿庸Desert  *,<经笔书生>: @ji_aaaa  是你,<-这糖很甜>: 自信来了挡都挡不住[doge]]
wxh812218675	什么样的女生最招同性喜欢[微笑] ​​​	[<端木蕾->: 大概是我长得丑吧     同性相斥老是发生在我身上,<船长小鹿1094>: 23489我会不会太不要脸了[doge],<年华轻奢>: 看成什么女生最招同性恋喜欢。。。,<小公主收割机>: 完全是我本人啊[污],<噜甲噜胖_果肥肥>: @妹子拖拖  [微笑],<lilyRoxanne>: 仿佛看到一整个自己[二哈],<Sylvia丶Z>: @cemetery-chen   难怪这么招你喜欢,<Real_元气yu>: 胖胖女生……谁的故事缺少胖子呢[挤眼],<Stephanie_0121>: 5我做不到[doge],<LAWUPO>: 哦[微笑]不招同性喜欢照样是单身狗[摊手],<住在美瞳星的少女>: 回复 @住在美瞳星的少女 :♡,<住在美瞳星的少女>: 美瞳100/4副,<诸葛我服>: 立即推，不存在[笑而不语][笑而不语]]
wxh812218675	情侣cp头像[笑cry] ​​​	[<兴玉呀>: 回复 @洁琼GNAUH :拒绝,<Ramey_>: 你智障你傻缺[笑cry],<洁琼GNAUH>: @杨星月lemon    @兴玉呀   送给泥萌,<借清茶一盏pamper>: 好糊差评[拜拜]]
wxh812218675	心情不好的时候你会做什么？ ​​​	[<这不是神经质嘛>: 回复 @甜的果子 :憋一会 就 [喵喵]自己想通了,<草莓奶攻>: 嗑青宇糖 #青宇#   http://t.cn/Ro4iWdJ,<大白兔奶糖来一箱>: 吃糖[哆啦A梦开心],<桃花里_>: 回复 @一只胖妖精制造的泥石流 :灯光师！！不要每次都要我来提醒你！！,<桃花里_>: 吃甜食[doge]补充肾上腺素,<南巷凉风->: 回复 @一只胖妖精制造的泥石流 :水土不服就服你,<等风来赏花开>: 听悲伤的歌 越悲伤越好[二哈],<S-Oklahoma>: 吃 [嘻嘻][嘻嘻][嘻嘻],<CH哟哟>: 睡觉，睡一觉就好了,<Cccccclovely>: [挖鼻]除了吃，我还能做些什么。,<十年_青听烟宇>: 一个人独自呆着。吃东西。发泄或者喝点酒[摊手][摊手],<麦兜的冬天_>: 一个人静静的呆着,<wskadngef>: 逛超市，再买堆吃的,<Zzq_aries>: 一个人哭[二哈],<有人说我不乖诶>: 欢迎来到王者荣耀,<神偷废柴>: 看着喜欢电视剧，自然睡[挖鼻],<倩阿倩_>: 听歌然后听到想哭[摊手],<师傅说我是小萝卜头7>: 我也不知道怎么办 就是不好[允悲][允悲],<一只酷喵Yu>: 删东西。[允悲],<_片寄_凉太_>: 打王者，见一个坑货骂一个,<让你难忘的只是你对我的遗憾>: 买点零食，一个人吃着吃着就好了,<-粉红小鳄鱼>: 唱唱歌打打王者啊  http://t.cn/RoUdTmc,<KarmaDream>: 静静待着，不说话,<Cherish-J_Cri>: 不开心→吃→胖→不开心,<杨光年ly>: 撸一发[并不简单],<中二少女苏柠儿>: 吃屎[doge],<juyong_>: 就任他不好，过一会就好了,<进击的烟烟桑>: 打王者 可是有时候是越打越气 [二哈],<怪味路>: 买她家的衣服โ๏∀๏ใ @一个贩卖少女心的小铺]
wxh812218675	还有其他手势的吗？ ​​​	[<牛阿傍和丑脸>: 图片评论  http://t.cn/RoUhZCl,<柠檬十七2016>: 图片评论  http://t.cn/RoyswBd,<思奔于柔情江湖的公子陈>: 图片评论  http://t.cn/RoyFaFS,<吃个瓜嘛>: 回复 @六日啵啵啵啵啵啵 :无印良品,<饿尔多思啊>: 图片评论  http://t.cn/Royem3R,<六日啵啵啵啵啵啵>: 不谢[并不简单]  http://t.cn/RoygiAv,<写故事的仙女>: 图片评论  http://t.cn/RoygVnx,<司业草>: 我也想发图的，奈何我不是会员,<葱馅的饺子>: 有  http://t.cn/Royd1cl,<ply等风来>: 图片评论  http://t.cn/RoydmQK]
wxh812218675	配个字吧～ ​​​	[<渣浪为啥我改不了昵称>: 你个坑逼，我要单排,<胖死的仙女>: 给我的鸡儿放天假吧[二哈],<贫道不猥琐>: @Rafael-Nadal,<君复予文>: 🙃  http://t.cn/RoZAM7Y,<白白特白->: 说好做彼此的天使呢,<榜仔很忙>: 别拉我，吻我[doge],<__烟树>: 我不上学[皱眉],<Cherry婷子->: 不去吃饭 我要减肥,<Nemo小曦>: 又骗老娘上床，老娘不去！,<同福客栈掌柜佟湘玉>: 冬天的四级你还要再考一次....我不！！！,<ANDSHERLOCK>: 我妈不让我跟傻子玩儿,<抽象是一种情绪DSeye>: 我不要去跑步[跑]！！！,<fhhjggf>: 喵: 我不跟你上床,<Heyzhangni_>: 不去不去 不去喝 除非是皇家礼炮,<无限的阳光FOREVER>: 走开，我不要和你走。]
